rating,text,positivity
1,"These run down in my of remote quicker than any battery I have used. of says low battery within a week of installing. I will try another brand next time. Amazon, please keep an eye on quality and have your manufacturer test and give you results periodically. They will often provide good samples for evaluation early in production and then lower quality later.",0
5,Cheaper but still work well :),1
5,Works just as well as any other batteries just much cheaper!,1
1,Amazon brand batteries are very poor quality. On't last more than 3 months in a remote control (which barely uses any power). His is shameful and stupid as it diminishes confidence in the Amazon brand name.,0
5,still working fine,1
5,Product was worth the price and more,1
5,I spoil my cats rotten with toys. They burn through of bath like a lonely middle aged woman. His is the cheapest way to get them. I just wish they didn't plastic wrap them in bundles of 4.,1
2,Very nice looking in picture and from a distance but the clock itself is cheaply made....The actual clock mechanism stopped working twice and doesn't work at all now.,0
5,"Real good, Worked as soon as I put them in. But made in China. not the USA. Plump 2016.",1
1,"The positive cap is just a little shorter than it's supposed to be. That means battery holders which have shoulders built into them, the positive terminal doesn't touch the contact. The Chinese find creative ways to cut corners to achieve the desired price point of the customer. They do not sacrifice profit...they sacrifice quality...they sacrifice quantity and they sacrifice material. Thanks China!",0
5,Comparable in quality to the more expensive bands. To issues so far with the quality of this batteries. I will buy again.,1
2,These batteries held up about as well as dollar store batteries. Very disappointed in quality.,0
5,"I am a big fan of Amazon batteries! They cost less, last as long, and get here in 2 days with Crime!",1
2,"While most, modern day batteries no longer contain mercury, the Amazon basis battery line unfortunately does. Which means they're bad for the environment, and not able to be disposed of other than in appropriate hazardous waste. I'll spend the extra few dollars and buy a name brand",0
5,Something as simple as a pack of batteries brought to you by Amazon at a more than competitive price delivered to your door. Now could you go wrong,1
3,"Battery drains quite quickly when left inside several other products I had when unused. Not sure if its cheaper than the store, but the quality is not as good as Duracell if I remember correctly. Other than that, getting it as an add on item is great because it allows me to use my products right when I get them without having to worry about making a quick trip to the store",0
5,"They're batteries, what more do I need to say",1
1,Stopped working in less than 3 months.,0
5,Batteries work as good as any other big brand,1
3,To not last as long as costo/ireland equivalent.,0
3,"These batteries seem to not last as long as other batteries I have used. They feel like they're made of good material, but they don't last as long as I would like them to.",0
5,couldn't be happier. They work great and appear to have a long life.,1
5,Amazon Basis. That's all that needs to be said:),1
1,These batteries are cap. Last a few days in box controller. Energizer lasts months. On't waste your money.,0
5,"Love this when I'm doing my make. it was a lot larger than I expected which I really loved! The only con I found is that it is TOO BRIGHT. When I first used it, my eyes and head hurt because of the brightness. But overall, this is a great product.",1
